"filename", "language", "MS SQL", "JSON with Comments", "HTML", "JSON", "JavaScript", "Python", "TypeScript", "Markdown", "PostCSS", "pip requirements", "C++", "BibTeX", "XML", "Java", "Log", "LaTeX", "Batch", "PowerShell", "C", "CMake", "CMake Cache", "YAML", "Makefile", "Docker", "comment", "blank", "total"
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch01\._man.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch01\._simple_graph.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch01\._sin_cos_graph.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch01\._sin_graph.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch02\._and_gate.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch02\._nand_gate.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch02\._or_gate.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch02\._xor_gate.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch03\._mnist_show.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch03\._neuralnet_mnist.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch03\._neuralnet_mnist_batch.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch03\._relu.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch03\._sig_step_compare.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch03\._sigmoid.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch03\._step_function.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch04\._gradient_1d.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch04\._gradient_2d.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch04\._gradient_method.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch04\._gradient_simplenet.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch04\._train_neuralnet.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch04\._two_layer_net.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch05\._buy_apple.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch05\._buy_apple_orange.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch05\._gradient_check.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch05\._layer_naive.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch05\._train_neuralnet.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch05\._two_layer_net.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch06\._batch_norm_gradient_check.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch06\._batch_norm_test.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch06\._hyperparameter_optimization.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch06\._optimizer_compare_mnist.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch06\._optimizer_compare_naive.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch06\._overfit_dropout.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch06\._overfit_weight_decay.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch06\._weight_init_activation_histogram.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch06\._weight_init_compare.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch07\._apply_filter.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch07\._gradient_check.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch07\._simple_convnet.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch07\._train_convnet.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch07\._visualize_filter.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch08\._awesome_net.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch08\._deep_convnet.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch08\._half_float_network.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch08\._misclassified_mnist.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\ch08\._train_deepnet.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\common\.___init__.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\common\._functions.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\common\._gradient.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\common\._layers.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\common\._multi_layer_net.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\common\._multi_layer_net_extend.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\common\._optimizer.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\common\._trainer.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\common\._util.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\dataset\.___init__.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\__MACOSX\dataset\._mnist.py", "Python", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"d:\Code Files\vscode\python\Python Deeplearn\ch01\hungry.py", "Python", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code Files\vscode\python\Python Deeplearn\ch01\img_show.py", "Python", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"d:\Code Files\vscode\python\Python Deeplearn\ch01\man.py", "Python", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 17
"d:\Code Files\vscode\python\Python Deeplearn\ch01\simple_graph.py", "Python", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 11
"d:\Code Files\vscode\python\Python Deeplearn\ch01\sin_cos_graph.py", "Python", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 17
"d:\Code Files\vscode\python\Python Deeplearn\ch01\sin_graph.py", "Python", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 12
"d:\Code Files\vscode\python\Python Deeplearn\ch02\and_gate.py", "Python", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 19
"d:\Code Files\vscode\python\Python Deeplearn\ch02\nand_gate.py", "Python", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 19
"d:\Code Files\vscode\python\Python Deeplearn\ch02\or_gate.py", "Python", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 18
"d:\Code Files\vscode\python\Python Deeplearn\ch02\xor_gate.py", "Python", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 16
"d:\Code Files\vscode\python\Python Deeplearn\ch03\mnist_show.py", "Python", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 24
"d:\Code Files\vscode\python\Python Deeplearn\ch03\neuralnet_mnist.py", "Python", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 44
"d:\Code Files\vscode\python\Python Deeplearn\ch03\neuralnet_mnist_batch.py", "Python", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 48
"d:\Code Files\vscode\python\Python Deeplearn\ch03\relu.py", "Python", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 14
"d:\Code Files\vscode\python\Python Deeplearn\ch03\sig_step_compare.py", "Python", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 21
"d:\Code Files\vscode\python\Python Deeplearn\ch03\sigmoid.py", "Python", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 14
"d:\Code Files\vscode\python\Python Deeplearn\ch03\step_function.py", "Python", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 14
"d:\Code Files\vscode\python\Python Deeplearn\ch04\gradient_1d.py", "Python", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 32
"d:\Code Files\vscode\python\Python Deeplearn\ch04\gradient_2d.py", "Python", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 70
"d:\Code Files\vscode\python\Python Deeplearn\ch04\gradient_method.py", "Python", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 38
"d:\Code Files\vscode\python\Python Deeplearn\ch04\gradient_simplenet.py", "Python", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 32
"d:\Code Files\vscode\python\Python Deeplearn\ch04\train_neuralnet.py", "Python", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 57
"d:\Code Files\vscode\python\Python Deeplearn\ch04\two_layer_net.py", "Python", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 78
"d:\Code Files\vscode\python\Python Deeplearn\ch05\buy_apple.py", "Python", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 25
"d:\Code Files\vscode\python\Python Deeplearn\ch05\buy_apple_orange.py", "Python", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 35
"d:\Code Files\vscode\python\Python Deeplearn\ch05\gradient_check.py", "Python", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 21
"d:\Code Files\vscode\python\Python Deeplearn\ch05\layer_naive.py", "Python", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 37
"d:\Code Files\vscode\python\Python Deeplearn\ch05\train_neuralnet.py", "Python", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 47
"d:\Code Files\vscode\python\Python Deeplearn\ch05\two_layer_net.py", "Python", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 19, 78
"d:\Code Files\vscode\python\Python Deeplearn\ch06\batch_norm_gradient_check.py", "Python", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 23
"d:\Code Files\vscode\python\Python Deeplearn\ch06\batch_norm_test.py", "Python", 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 87
"d:\Code Files\vscode\python\Python Deeplearn\ch06\hyperparameter_optimization.py", "Python", 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 78
"d:\Code Files\vscode\python\Python Deeplearn\ch06\optimizer_compare_mnist.py", "Python", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 67
"d:\Code Files\vscode\python\Python Deeplearn\ch06\optimizer_compare_naive.py", "Python", 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 70
"d:\Code Files\vscode\python\Python Deeplearn\ch06\overfit_dropout.py", "Python", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 40
"d:\Code Files\vscode\python\Python Deeplearn\ch06\overfit_weight_decay.py", "Python", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 68
"d:\Code Files\vscode\python\Python Deeplearn\ch06\weight_init_activation_histogram.py", "Python", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 17, 54
"d:\Code Files\vscode\python\Python Deeplearn\ch06\weight_init_compare.py", "Python", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14, 63
"d:\Code Files\vscode\python\Python Deeplearn\ch07\apply_filter.py", "Python", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 54
"d:\Code Files\vscode\python\Python Deeplearn\ch07\gradient_check.py", "Python", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 16
"d:\Code Files\vscode\python\Python Deeplearn\ch07\simple_convnet.py", "Python", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 23, 160
"d:\Code Files\vscode\python\Python Deeplearn\ch07\train_convnet.py", "Python", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 43
"d:\Code Files\vscode\python\Python Deeplearn\ch07\visualize_filter.py", "Python", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 28
"d:\Code Files\vscode\python\Python Deeplearn\ch08\awesome_net.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1
"d:\Code Files\vscode\python\Python Deeplearn\ch08\deep_convnet.py", "Python", 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 20, 137
"d:\Code Files\vscode\python\Python Deeplearn\ch08\half_float_network.py", "Python", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 29
"d:\Code Files\vscode\python\Python Deeplearn\ch08\misclassified_mnist.py", "Python", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16, 61
"d:\Code Files\vscode\python\Python Deeplearn\ch08\train_deepnet.py", "Python", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 22
"d:\Code Files\vscode\python\Python Deeplearn\common\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Code Files\vscode\python\Python Deeplearn\common\functions.py", "Python", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24, 62
"d:\Code Files\vscode\python\Python Deeplearn\common\gradient.py", "Python", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15, 52
"d:\Code Files\vscode\python\Python Deeplearn\common\layers.py", "Python", 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 72, 285
"d:\Code Files\vscode\python\Python Deeplearn\common\multi_layer_net.py", "Python", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 24, 161
